ID_PLANO;SG_PLANO;NM_PLANO;NU_CNPB;ID_SIT_PRINCIPAL_PLANO;ID_SIT_PLANO;CS_FUNDAMENTACAO_LEGAL;CS_MODALIDADE_PLANO;DT_APROV_PLANO;DT_AUTORIZ_PLANO;DT_INIC_FUNC_PLANO;DT_FECHA_MASSA_PLANO;DT_ENCER_EXTINCAO_PLANO;IN_PLANO_PREVIDENCIAL;CS_PLANO_PATROC_INSTIT;IN_RISCO_MUTALISTA;IN_CONTRIB_NORMAL_PARTIC;IN_CONTRIB_NORMAL_ASSIST;IN_CONTRIB_NORMAL_PATROC;IN_DESP_ADM_PARTIC;IN_DESP_ADM_ASSIST;IN_DESP_ADM_PATROC;IN_CONTRIB_SERV_PASSADO_PARTIC;IN_CONTRIB_SERV_PASSADO_ASSIST;IN_CONTRIB_SERV_PASSADO_PATROC;IN_INSTITUTO_AUTOPATROCINIO;QT_PATROCINADORES;DT_EXTRACAO;NU_CNPJ
442;PREVER HAAS;PLANO DE BENEFÍCIOS PREVER HAAS;1988001511;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Variável;1988-04-20 00:00:00.0000000;1988-04-20 00:00:00.0000000;1988-08-12 00:00:00.0000000;;2013-10-11 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
624;APOSENTADORIA SUPLEMENTAR;APOSENTADORIA SUPLEMENTAR;2000003338;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;2000-04-06 00:00:00.0000000;2000-04-06 00:00:00.0000000;2000-04-07 00:00:00.0000000;;2006-03-16 00:00:00.0000000;Sim;Patrocinado;Não;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
623;APOSENTADORIA;APOSENTADORIA;2000003265;ENCERRADO;POR CANCELAMENTO;LC 109;Benefício Definido;2000-04-06 00:00:00.0000000;2000-04-06 00:00:00.0000000;2000-04-07 00:00:00.0000000;;2006-03-16 00:00:00.0000000;Sim;Patrocinado;Não;Não;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
635;DCPREV;PLANO DE APOSENTADORIA DC PREV;1993003274;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;1993-12-13 00:00:00.0000000;1993-12-13 00:00:00.0000000;1994-03-01 00:00:00.0000000;;2020-11-16 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
978;PROSPER;PLANO PROSPER DE CONTRIBUIÇÃO DEFINIDA;2005002811;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;2005-06-14 00:00:00.0000000;2005-06-14 00:00:00.0000000;2005-11-01 00:00:00.0000000;;2014-07-15 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1089;VISAO ATELECOM;PLANO DE BENEFÍCIOS VISÃO ATELECOM;2006006738;ENCERRADO;POR FUSÃO;LC 109;Contribuição Definida;2006-12-08 00:00:00.0000000;2006-12-08 00:00:00.0000000;2007-05-01 00:00:00.0000000;;2012-05-09 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1165;FACEAL - ASSISTENCIAL;FACEAL - ASSISTENCIAL;4013620065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1996-08-02 00:00:00.0000000;1996-08-02 00:00:00.0000000;1996-08-02 00:00:00.0000000;;2010-12-02 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
1094;ANOREG PREVIDÊNCIA;PLANO DE BENEFÍCIOS ANOREG PREVIDÊNCIA;2006006347;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;2006-11-14 00:00:00.0000000;2006-11-14 00:00:00.0000000;;;2010-03-19 00:00:00.0000000;Sim;Patrocinado;NA/ND;Sim;Não;Sim;Sim;Sim;Sim;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
1104;SIDERPREV;PLANO SIDERPREV;2006004956;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Variável;2006-09-05 00:00:00.0000000;2006-09-05 00:00:00.0000000;;;2009-08-26 00:00:00.0000000;Sim;Patrocinado;NA/ND;Sim;Não;Sim;Sim;Não;Sim;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
888;AGROS - ASSISTENCIAL;AGROS - ASSISTENCIAL;4000140019;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1980-05-14 00:00:00.0000000;1980-05-14 00:00:00.0000000;1980-05-14 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
912;PREVISCANIA - ASSISTENCIAL;PREVISCANIA - ASSISTENCIAL;4010780029;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;1984-12-24 00:00:00.0000000;1984-12-24 00:00:00.0000000;1984-12-24 00:00:00.0000000;;2005-01-01 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
909;SABESPREV - ASSISTENCIAL;SABESPREV - ASSISTENCIAL;4009360038;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1990-08-08 00:00:00.0000000;1990-08-08 00:00:00.0000000;1990-08-08 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
908;REAL GRANDEZA - ASSISTENCIAL;REAL GRANDEZA - ASSISTENCIAL;4008640026;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1971-12-01 00:00:00.0000000;1971-12-01 00:00:00.0000000;1971-12-01 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
906;PREVIBOSCH - ASSISTENCIAL;PREVIBOSCH - ASSISTENCIAL;4007440018;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1986-12-19 00:00:00.0000000;1986-12-19 00:00:00.0000000;1986-12-19 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
905;PRECE - ASSISTENCIAL;PRECE - ASSISTENCIAL;4007130019;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1983-01-13 00:00:00.0000000;1983-01-13 00:00:00.0000000;1983-01-13 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
904;POSTALIS - ASSISTENCIAL;POSTALIS - ASSISTENCIAL;4006910029;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1981-01-26 00:00:00.0000000;1981-01-26 00:00:00.0000000;1981-01-26 00:00:00.0000000;;2011-08-25 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
903;ITAUBANCO - ASSISTENCIAL;ITAUBANCO - ASSISTENCIAL;4006110065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-03-27 00:00:00.0000000;1979-03-27 00:00:00.0000000;1979-03-27 00:00:00.0000000;;1984-03-20 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
914;CAFBEP - ASSISTENCIAL;CAFBEP - ASSISTENCIAL;4011670065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1993-09-28 00:00:00.0000000;1993-09-28 00:00:00.0000000;1993-09-28 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
915;CAPESESP - ASSISTENCIAL;CAPESESP - ASSISTENCIAL;4011840092;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1984-01-04 00:00:00.0000000;1984-01-04 00:00:00.0000000;1984-01-04 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
899;FACHESF - ASSISTENCIAL;FACHESF - ASSISTENCIAL;4003610083;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1980-09-03 00:00:00.0000000;1980-09-03 00:00:00.0000000;1980-09-03 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
898;FACEB - ASSISTENCIAL;FACEB - ASSISTENCIAL;4003570065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1976-12-20 00:00:00.0000000;1976-12-20 00:00:00.0000000;1976-12-20 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
895;ELETROS - ASSISTENCIAL;ELETROS - ASSISTENCIAL;4003260074;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-07-25 00:00:00.0000000;1979-07-25 00:00:00.0000000;1979-07-25 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
894;ECONOMUS - ASSISTENCIAL;ECONOMUS - ASSISTENCIAL;4003120019;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1977-09-01 00:00:00.0000000;1977-09-01 00:00:00.0000000;1977-09-01 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
892;FUNDACAO COPEL - ASSISTENCIAL;FUNDACAO COPEL - ASSISTENCIAL;4002850056;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-06-04 00:00:00.0000000;1979-06-04 00:00:00.0000000;1979-06-04 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
891;COMPREV - ASSISTENCIAL;COMPREV - ASSISTENCIAL;4002540065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1995-12-01 00:00:00.0000000;1995-12-01 00:00:00.0000000;1995-12-01 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
890;CELOS - ASSISTENCIAL;CELOS - ASSISTENCIAL;4002110011;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-05-18 00:00:00.0000000;1979-05-18 00:00:00.0000000;1979-05-18 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
927;NUCLEOS - ASSISTENCIAL;NUCLEOS - ASSISTENCIAL;4016880092;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-09-01 00:00:00.0000000;1979-09-01 00:00:00.0000000;1979-09-01 00:00:00.0000000;;2011-04-29 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
940;ICI CORAL - ASSISTENCIAL;ICI CORAL - ASSISTENCIAL;4037190011;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1997-10-15 00:00:00.0000000;1997-10-15 00:00:00.0000000;1997-10-15 00:00:00.0000000;;2011-12-27 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
939;FAECES - ASSISTENCIAL;FAECES - ASSISTENCIAL;4031610092;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1994-12-28 00:00:00.0000000;1994-12-28 00:00:00.0000000;1994-12-28 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
938;SUPRE - ASSISTENCIAL;SUPRE - ASSISTENCIAL;4030850065;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;;2000-10-18 00:00:00.0000000;2000-10-18 00:00:00.0000000;;2020-11-27 00:00:00.0000000;Não;Patrocinado;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;;06/05/26;
936;METRUS - ASSISTENCIAL;METRUS - ASSISTENCIAL;4025560038;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1993-02-16 00:00:00.0000000;1993-02-16 00:00:00.0000000;1993-02-16 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
935;ELOS - ASSISTENCIAL;ELOS - ASSISTENCIAL;4025250047;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-08-22 00:00:00.0000000;1979-08-22 00:00:00.0000000;1979-08-22 00:00:00.0000000;;2010-10-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
934;FUNSSEST - ASSISTENCIAL;FUNSSEST - ASSISTENCIAL;4022920092;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1988-06-03 00:00:00.0000000;1988-06-03 00:00:00.0000000;1988-06-03 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
933;PREVIMINAS - ASSISTENCIAL;PREVIMINAS - ASSISTENCIAL;4022310065;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-09-27 00:00:00.0000000;1979-09-27 00:00:00.0000000;1979-09-27 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
931;SIAS - ASSISTENCIAL;SIAS - ASSISTENCIAL;4020210047;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-04-17 00:00:00.0000000;1979-04-17 00:00:00.0000000;1979-04-17 00:00:00.0000000;;2010-05-21 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
930;PREVISC - ASSISTENCIAL;PREVISC - ASSISTENCIAL;4019110018;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1987-02-11 00:00:00.0000000;1987-02-11 00:00:00.0000000;1987-02-11 00:00:00.0000000;;2012-01-02 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
913;BANDEPREV - ASSISTENCIAL;BANDEPREV - ASSISTENCIAL;4011360074;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;1980-08-26 00:00:00.0000000;1980-08-26 00:00:00.0000000;1980-08-26 00:00:00.0000000;;2009-09-19 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
941;PREVYASUDA - ASSISTENCIAL;PREVYASUDA - ASSISTENCIAL;4040110056;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;2000-02-01 00:00:00.0000000;2000-02-01 00:00:00.0000000;2000-02-01 00:00:00.0000000;;2005-12-01 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
926;MERCERPREV - ASSISTENCIAL;MERCERPREV - ASSISTENCIAL;4016740029;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;1989-12-27 00:00:00.0000000;1989-12-27 00:00:00.0000000;1989-12-27 00:00:00.0000000;;2005-04-01 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
924;GOODYEAR - ASSISTENCIAL;GOODYEAR - ASSISTENCIAL;4015680065;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Definida;;1989-12-12 00:00:00.0000000;1989-12-12 00:00:00.0000000;;2019-12-01 00:00:00.0000000;Não;Patrocinado;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;;06/05/26;
922;FORLUZ - ASSISTENCIAL;FORLUZ - ASSISTENCIAL;4014790029;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-03-29 00:00:00.0000000;1979-03-29 00:00:00.0000000;1979-03-29 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
921;FASASS - ASSISTENCIAL;FASASS - ASSISTENCIAL;4014170047;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-07-02 00:00:00.0000000;1979-07-02 00:00:00.0000000;1979-07-02 00:00:00.0000000;;2015-06-09 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
919;FUNDACAO CESP - ASSISTENCIAL;FUNDACAO CESP - ASSISTENCIAL;4012390074;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1979-09-28 00:00:00.0000000;1979-09-28 00:00:00.0000000;1979-09-28 00:00:00.0000000;;2009-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
917;CBS - ASSISTENCIAL;CBS - ASSISTENCIAL;4012080083;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;1979-12-28 00:00:00.0000000;1979-12-28 00:00:00.0000000;1979-12-28 00:00:00.0000000;;2007-01-01 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
916;CASFAM - ASSISTENCIAL;CASFAM - ASSISTENCIAL;4011980056;ENCERRADO;POR EXTINÇÃO;ND;Contribuição Definida;1979-05-30 00:00:00.0000000;1979-05-30 00:00:00.0000000;1979-05-30 00:00:00.0000000;;2007-12-01 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
945;SUPERVIA;SUPERVIA;1999005611;ENCERRADO;POR RETIRADA DE PATROCÍNIO;ND;Contribuição Definida;1999-07-30 00:00:00.0000000;1999-07-30 00:00:00.0000000;1999-07-30 00:00:00.0000000;;2010-08-09 00:00:00.0000000;Sim;Patrocinado;NA/ND;Não;Não;Não;Não;Não;Não;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
1124;VIVO PREV;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS VIVO PREV;2007001829;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2007-08-21 00:00:00.0000000;2007-08-21 00:00:00.0000000;2007-10-01 00:00:00.0000000;;2017-08-14 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;;06/05/26;
1106;JOHNSONDIVERSEY;PLANO DE BENEFÍCIOS JOHNSONDIVERSEY;2007000474;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Variável;2007-04-02 00:00:00.0000000;2007-04-02 00:00:00.0000000;2007-08-31 00:00:00.0000000;;2013-02-27 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1159;AMEX BD;PLANO DE APOSENTADORIA AMEX BD;2008000583;ENCERRADO;POR CANCELAMENTO;LC 109;Benefício Definido;2008-03-11 00:00:00.0000000;2008-03-11 00:00:00.0000000;2008-06-30 00:00:00.0000000;;2013-10-11 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1160;AMEX CD;PLANO DE APOSENTADORIA AMEX CD;2008000656;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Variável;2008-03-11 00:00:00.0000000;2008-03-11 00:00:00.0000000;2008-06-30 00:00:00.0000000;;2013-10-14 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1141;ESCELSA;PLANO DE BENEFÍCIOS ESCELSA;2006007092;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2006-12-26 00:00:00.0000000;2006-12-26 00:00:00.0000000;2007-06-25 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1142;ENERSUL;PLANO DE BENEFÍCIOS ENERSUL;2006007319;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2006-12-26 00:00:00.0000000;2006-12-26 00:00:00.0000000;2007-06-25 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1143;ENERGEST;PLANO DE BENEFÍCIOS ENERGEST;2006007483;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2006-12-26 00:00:00.0000000;2006-12-26 00:00:00.0000000;2007-06-25 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1144;BANDEIRANTE;PLANO DE BENEFÍCIOS BANDEIRANTE;2006006983;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2006-12-26 00:00:00.0000000;2006-12-26 00:00:00.0000000;2007-06-25 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1145;ENERTRADE;PLANO DE BENEFÍCIOS ENERTRADE;2006007238;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2006-12-26 00:00:00.0000000;2006-12-26 00:00:00.0000000;2007-07-25 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1224;VISÃO - TERRA;PLANO DE BENEFÍCIOS VISÃO - TERRA;2008002519;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2008-08-07 00:00:00.0000000;2008-08-08 00:00:00.0000000;2008-09-01 00:00:00.0000000;;2017-07-11 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1247;FUGRO;PLANO DE BENEFICIOS FUGRO;2008002829;ENCERRADO;POR RETIRADA DE PATROCÍNIO;LC 109;Contribuição Definida;2008-09-22 00:00:00.0000000;2008-10-02 00:00:00.0000000;2009-04-01 00:00:00.0000000;;2019-05-21 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;;06/05/26;
2084;PLANO SUPLEMENTAR EMERSONPREV;PLANO DE APOSENTADORIA SUPLEMENTAR EMERSONPREV;2010000218;ENCERRADO;POR CANCELAMENTO;LC 109;Contribuição Variável;2010-01-07 00:00:00.0000000;2010-01-12 00:00:00.0000000;2010-06-18 00:00:00.0000000;;2013-02-01 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
3264;PREVSTYRON;PLANO PREVSTYRON;2011001056;ENCERRADO;POR RETIRADA DE PATROCÍNIO;LC 109;Contribuição Definida;2011-05-04 15:21:00.0000000;2011-05-09 00:00:00.0000000;2011-06-01 00:00:00.0000000;;2019-02-25 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
3864;UNIDAVI PREV CD;PLANO UNIDAVI PREV CD;2012001556;ENCERRADO;POR RETIRADA DE PATROCÍNIO;LC 109;Contribuição Definida;2012-08-03 00:00:00.0000000;2012-08-08 00:00:00.0000000;2013-01-01 00:00:00.0000000;;2017-05-08 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;;06/05/26;
2644;PECÉM;PLANO DE BENEFÍCIOS PECÉM;2010003519;ENCERRADO;POR INCORPORAÇÃO;LC 109;Contribuição Definida;2010-08-25 08:58:11.0000000;2010-09-02 00:00:00.0000000;2011-01-24 00:00:00.0000000;;2016-05-05 00:00:00.0000000;Sim;Patrocinado;Não;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;;06/05/26;
1794;PECÚLIO;PLANO DE PECÚLIO;1984001418;ENCERRADO;POR CANCELAMENTO;LC 109;Benefício Definido;1984-03-20 00:00:00.0000000;1984-03-20 00:00:00.0000000;1984-03-20 00:00:00.0000000;;2012-05-03 00:00:00.0000000;Sim;Patrocinado;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Não;;06/05/26;
2144;CAFBEP - ANS;CAFBEP - ANS;5000116747;ENCERRADO;POR CANCELAMENTO;ND;Contribuição Definida;1993-09-28 00:00:00.0000000;1993-09-28 00:00:00.0000000;1993-09-28 00:00:00.0000000;;2013-12-31 00:00:00.0000000;Não;Patrocinado;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;NA/ND;Não;;06/05/26;
